item_id,brand,brand_type,category
16241,303,Established,Pharmaceutical
16242,2339,Established,Grocery
16243,726,Established,Pharmaceutical
16244,172,Established,Grocery
16245,4364,Established,Skin & Hair Care
16246,971,Established,Grocery
16247,673,Established,Pharmaceutical
16248,56,Local,Bakery
16249,2088,Established,Pharmaceutical
16250,851,Established,Pharmaceutical
16251,2412,Established,Pharmaceutical
16252,743,Established,Grocery
16253,953,Established,Pharmaceutical
16254,316,Established,Pharmaceutical
16255,1764,Established,Pharmaceutical
16256,56,Local,Grocery
16257,1027,Established,Packaged Meat
16258,56,Local,Grocery
16259,4412,Established,Pharmaceutical
16260,172,Established,Grocery
16261,3366,Established,Meat
16262,771,Established,Pharmaceutical
16263,56,Local,Grocery
16264,951,Established,Pharmaceutical
16265,56,Local,Bakery
16266,1105,Established,Grocery
16267,774,Established,Grocery
16268,774,Established,Grocery
16269,1,Established,Natural Products
16270,951,Established,Pharmaceutical
16271,4412,Established,Pharmaceutical
16272,602,Established,Flowers & Plants
16273,4412,Established,Pharmaceutical
16274,1999,Established,Pharmaceutical
16275,56,Local,Pharmaceutical
16276,56,Local,Grocery
16277,487,Established,Grocery
16278,4350,Established,Pharmaceutical
16279,847,Established,Grocery
16280,2088,Established,Pharmaceutical
16281,360,Established,Grocery
16282,56,Local,Seafood
16283,2105,Established,Pharmaceutical
16284,946,Established,Grocery
16285,1923,Established,Grocery
16286,56,Local,Grocery
16287,56,Local,Grocery
16288,1820,Established,Pharmaceutical
16289,619,Established,Pharmaceutical
16290,1124,Established,Grocery
16291,3270,Established,Prepared Food
16292,1835,Established,Pharmaceutical
16293,1088,Established,Grocery
16294,56,Local,Grocery
16295,56,Local,Grocery
16296,56,Local,Grocery
16297,679,Established,Pharmaceutical
16298,686,Established,Grocery
16299,5352,Established,Pharmaceutical
16300,172,Established,Grocery
16301,1259,Established,Grocery
16302,1665,Established,Grocery
16303,1025,Established,Grocery
16304,56,Local,Grocery
16305,5017,Established,Pharmaceutical
16306,4364,Established,Skin & Hair Care
16307,2397,Established,Skin & Hair Care
16308,4412,Established,Pharmaceutical
16309,1388,Established,Miscellaneous
16310,4378,Established,Pharmaceutical
16311,56,Local,Grocery
16312,467,Established,Pharmaceutical
16313,5077,Established,Grocery
16314,4375,Established,Pharmaceutical
16315,56,Local,Grocery
16316,522,Established,Grocery
16317,487,Established,Grocery
16318,56,Local,Natural Products
16319,2025,Established,Grocery
16320,602,Established,Flowers & Plants
16321,278,Established,Grocery
16322,1470,Established,Pharmaceutical
16323,387,Established,Grocery
16324,147,Established,Grocery
16325,26,Established,Grocery
16326,3024,Established,Meat
16327,522,Established,"Dairy, Juices & Snacks"
16328,5073,Established,Garden
16329,819,Established,Grocery
16330,72,Established,Grocery
16331,2169,Established,Grocery
16332,2721,Established,Meat
16333,2334,Established,Grocery
16334,1946,Established,Grocery
16335,2701,Established,Meat
16336,56,Local,Pharmaceutical
16337,1144,Established,Pharmaceutical
16338,1353,Established,Prepared Food
16339,56,Local,Grocery
16340,1140,Established,Grocery
16341,1638,Established,Grocery
16342,311,Established,Pharmaceutical
16343,946,Established,Grocery
16344,1075,Established,Grocery
16345,846,Established,Grocery
16346,1025,Established,Grocery
16347,2722,Established,Meat
16348,56,Local,Grocery
16349,704,Established,Pharmaceutical
16350,826,Established,Grocery
16351,2035,Established,Pharmaceutical
16352,2134,Established,Pharmaceutical
16353,1406,Established,Pharmaceutical
16354,456,Established,Pharmaceutical
16355,1798,Established,Pharmaceutical
16356,822,Established,Pharmaceutical
16357,1788,Established,Pharmaceutical
16358,56,Local,Grocery
16359,971,Established,Grocery
16360,2013,Established,Skin & Hair Care
16361,2025,Established,Grocery
16362,1470,Established,Skin & Hair Care
16363,4192,Established,Meat
16364,960,Established,Pharmaceutical
16365,1807,Established,"Dairy, Juices & Snacks"
16366,2181,Established,Grocery
16367,619,Established,Pharmaceutical
16368,4302,Established,Pharmaceutical
16369,1391,Established,Grocery
16370,172,Established,Grocery
16371,1105,Established,Grocery
16372,3771,Established,Meat
16373,4535,Established,"Dairy, Juices & Snacks"
16374,789,Established,"Dairy, Juices & Snacks"
16375,56,Local,Grocery
16376,866,Established,Skin & Hair Care
16377,2285,Established,Alcohol
16378,1388,Established,Miscellaneous
16379,1565,Established,Grocery
16380,5256,Established,Prepared Food
16381,56,Local,Grocery
16382,56,Local,Grocery
16383,2243,Established,Grocery
16384,152,Established,Grocery
16385,93,Established,Pharmaceutical
16386,56,Local,Grocery
16387,1059,Established,Grocery
16388,866,Established,Skin & Hair Care
16389,831,Established,Grocery
16390,1326,Established,Grocery
16391,619,Established,Pharmaceutical
16392,864,Established,Grocery
16393,839,Established,Grocery
16394,4763,Established,Bakery
16395,138,Established,Pharmaceutical
16396,1463,Established,Grocery
16397,864,Established,Grocery
16398,1569,Established,Grocery
16399,2076,Established,"Dairy, Juices & Snacks"
16400,971,Established,Grocery
16401,1262,Established,Pharmaceutical
16402,3773,Established,Meat
16403,686,Established,Grocery
16404,189,Established,Pharmaceutical
16405,1,Established,Grocery
16406,1161,Established,Grocery
16407,475,Established,Grocery
16408,22,Established,Pharmaceutical
16409,866,Established,Skin & Hair Care
16410,4365,Established,Skin & Hair Care
16411,2232,Established,Grocery
16412,360,Established,Grocery
16413,4364,Established,Skin & Hair Care
16414,4350,Established,Pharmaceutical
16415,56,Local,Grocery
16416,4302,Established,Pharmaceutical
16417,1041,Established,Pharmaceutical
16418,56,Local,Grocery
16419,1139,Established,Grocery
16420,4890,Established,Pharmaceutical
16421,597,Established,Pharmaceutical
16422,823,Established,Grocery
16423,29,Established,Pharmaceutical
16424,189,Established,Pharmaceutical
16425,602,Established,Flowers & Plants
16426,1470,Established,Pharmaceutical
16427,2013,Established,Skin & Hair Care
16428,1583,Established,Pharmaceutical
16429,774,Established,Grocery
16430,63,Established,Grocery
16431,654,Established,Seafood
16432,4805,Established,Natural Products
16433,301,Established,Alcohol
16434,1422,Established,Pharmaceutical
16435,1398,Established,Grocery
16436,637,Established,Pharmaceutical
16437,4887,Established,Grocery
16438,5022,Established,"Dairy, Juices & Snacks"
16439,3412,Established,Prepared Food
16440,56,Local,Bakery
16441,278,Established,Grocery
16442,939,Established,Grocery
16443,1638,Established,Grocery
16444,946,Established,Grocery
16445,1509,Established,Miscellaneous
16446,3417,Established,Prepared Food
16447,56,Local,Grocery
16448,951,Established,Pharmaceutical
16449,1105,Established,Grocery
16450,1134,Established,Grocery
16451,1458,Established,Pharmaceutical
16452,1361,Established,Pharmaceutical
16453,997,Established,Grocery
16454,584,Established,Grocery
16455,4477,Established,Grocery
16456,1640,Established,Pharmaceutical
16457,1434,Established,Prepared Food
16458,818,Established,Pharmaceutical
16459,56,Local,Grocery
16460,56,Local,Grocery
16461,56,Local,Bakery
16462,56,Local,Bakery
16463,866,Established,Skin & Hair Care
16464,4868,Established,Grocery
16465,89,Established,Grocery
16466,946,Established,Grocery
16467,56,Local,Pharmaceutical
16468,4834,Established,Pharmaceutical
16469,619,Established,Pharmaceutical
16470,2240,Established,Grocery
16471,1558,Established,Grocery
16472,1385,Established,Grocery
16473,2331,Established,Alcohol
16474,65,Established,Grocery
16475,1075,Established,Grocery
16476,1788,Established,Pharmaceutical
16477,56,Local,Pharmaceutical
16478,1820,Established,Pharmaceutical
16479,1929,Established,Grocery
16480,328,Established,Skin & Hair Care
16481,209,Established,Grocery
16482,21,Established,Pharmaceutical
16483,235,Established,Grocery
16484,774,Established,Grocery
16485,953,Established,Pharmaceutical
16486,602,Established,Flowers & Plants
16487,1025,Established,Grocery
16488,2035,Established,Pharmaceutical
16489,923,Established,"Dairy, Juices & Snacks"
16490,56,Local,Grocery
16491,868,Established,"Dairy, Juices & Snacks"
16492,2393,Established,Grocery
16493,644,Established,Pharmaceutical
16494,1675,Established,Pharmaceutical
16495,754,Established,Seafood
16496,1146,Established,Pharmaceutical
16497,5155,Established,Grocery
16498,686,Established,Pharmaceutical
16499,56,Local,Pharmaceutical
16500,952,Established,Pharmaceutical
16501,412,Established,Grocery
16502,1235,Established,Grocery
16503,2056,Established,Pharmaceutical
16504,56,Local,Grocery
16505,2088,Established,Pharmaceutical
16506,1558,Established,Grocery
16507,3769,Established,Meat
16508,1460,Established,Pharmaceutical
16509,465,Established,Grocery
16510,56,Local,Grocery
16511,979,Established,Grocery
16512,5098,Established,Pharmaceutical
16513,56,Local,Pharmaceutical
16514,2310,Established,"Dairy, Juices & Snacks"
16515,89,Established,Grocery
16516,4371,Established,Pharmaceutical
16517,56,Local,Grocery
16518,1975,Established,"Dairy, Juices & Snacks"
16519,771,Established,Pharmaceutical
16520,676,Established,Grocery
16521,56,Local,Grocery
16522,1470,Established,Skin & Hair Care
16523,2169,Established,Grocery
16524,2138,Established,Grocery
16525,357,Established,"Dairy, Juices & Snacks"
16526,2377,Established,Grocery
16527,189,Established,Pharmaceutical
16528,172,Established,Grocery
16529,2066,Established,Pharmaceutical
16530,5023,Established,"Dairy, Juices & Snacks"
16531,2336,Established,Grocery
16532,176,Established,Bakery
16533,91,Established,Pharmaceutical
16534,1124,Established,Grocery
16535,673,Established,Pharmaceutical
16536,74,Established,Grocery
16537,1760,Established,Skin & Hair Care
16538,2082,Established,Pharmaceutical
16539,982,Established,Seafood
16540,4699,Established,Grocery
16541,56,Local,Pharmaceutical
16542,4805,Established,Natural Products
16543,1135,Established,Pharmaceutical
16544,4409,Established,Pharmaceutical
16545,446,Established,Grocery
16546,686,Established,Pharmaceutical
16547,120,Established,Grocery
16548,989,Established,Packaged Meat
16549,172,Established,Grocery
16550,1134,Established,Grocery
16551,1105,Established,Grocery
16552,56,Local,Grocery
16553,4367,Established,Pharmaceutical
16554,469,Established,Pharmaceutical
16555,1555,Established,Packaged Meat
16556,619,Established,Pharmaceutical
16557,475,Established,Grocery
16558,270,Established,Grocery
16559,56,Local,Grocery
16560,2161,Established,Grocery
16561,1807,Established,"Dairy, Juices & Snacks"
16562,472,Established,Pharmaceutical
16563,757,Established,Grocery
16564,2265,Established,Grocery
16565,4467,Established,Pharmaceutical
16566,1104,Established,Skin & Hair Care
16567,4340,Established,Pharmaceutical
16568,544,Established,Grocery
16569,2025,Established,Grocery
16570,1058,Established,Pharmaceutical
16571,1446,Established,Grocery
16572,56,Local,Pharmaceutical
16573,666,Established,"Dairy, Juices & Snacks"
16574,56,Local,Grocery
16575,160,Established,Grocery
16576,522,Established,Grocery
16577,320,Established,Grocery
16578,248,Established,Grocery
16579,56,Local,Grocery
16580,414,Established,Pharmaceutical
16581,939,Established,Grocery
16582,277,Established,Grocery
16583,56,Local,Grocery
16584,826,Established,Grocery
16585,1442,Established,Grocery
16586,838,Established,Grocery
16587,4700,Established,Grocery
16588,56,Local,Bakery
16589,158,Established,Pharmaceutical
16590,2666,Established,Meat
16591,1134,Established,Grocery
16592,4805,Established,Natural Products
16593,1,Established,Grocery
16594,141,Established,Grocery
16595,867,Established,Grocery
16596,235,Established,Grocery
16597,2265,Established,Grocery
16598,56,Local,Grocery
16599,482,Established,Pharmaceutical
16600,1412,Established,Pharmaceutical
16601,1555,Established,Packaged Meat
16602,1540,Established,Pharmaceutical
16603,70,Established,Grocery
16604,1057,Established,Grocery
16605,1470,Established,Skin & Hair Care
16606,475,Established,Pharmaceutical
16607,2021,Established,Prepared Food
16608,446,Established,Grocery
16609,1164,Established,Pharmaceutical
16610,189,Established,Grocery
16611,2024,Established,Grocery
16612,782,Established,Grocery
16613,702,Established,Grocery
16614,2278,Established,Pharmaceutical
16615,619,Established,Pharmaceutical
16616,2686,Established,Meat
16617,1157,Established,"Dairy, Juices & Snacks"
16618,865,Established,Pharmaceutical
16619,2181,Established,Grocery
16620,56,Local,Pharmaceutical
16621,1367,Established,Grocery
16622,56,Local,Skin & Hair Care
16623,56,Local,Grocery
16624,2804,Established,Flowers & Plants
16625,1470,Established,Skin & Hair Care
16626,775,Established,Grocery
16627,1145,Established,Grocery
16628,482,Established,Pharmaceutical
16629,1101,Established,Grocery
16630,2967,Established,Seafood
16631,2471,Established,Grocery
16632,296,Established,Bakery
16633,278,Established,Grocery
16634,56,Local,Pharmaceutical
16635,56,Local,Pharmaceutical
16636,56,Local,Grocery
16637,866,Established,Skin & Hair Care
16638,56,Local,Pharmaceutical
16639,1393,Established,Packaged Meat
16640,281,Established,Pharmaceutical
16641,1013,Established,Grocery
16642,807,Established,Grocery
16643,316,Established,Pharmaceutical
16644,1101,Established,Grocery
16645,619,Established,Grocery
16646,468,Established,Bakery
16647,524,Established,Grocery
16648,826,Established,Grocery
16649,986,Established,Grocery
16650,1981,Established,Pharmaceutical
16651,1131,Established,Pharmaceutical
16652,1124,Established,Grocery
16653,56,Local,Bakery
16654,4845,Established,Grocery
16655,4642,Established,Prepared Food
16656,56,Local,Pharmaceutical
16657,2011,Established,Packaged Meat
16658,1262,Established,Pharmaceutical
16659,56,Local,Grocery
16660,2546,Established,Meat
16661,158,Established,Pharmaceutical
16662,1571,Established,Grocery
16663,56,Local,Pharmaceutical
16664,56,Local,Grocery
16665,822,Established,Grocery
16666,4807,Established,Pharmaceutical
16667,1,Established,Natural Products
16668,1866,Established,Grocery
16669,1764,Established,Pharmaceutical
16670,475,Established,Grocery
16671,56,Local,Grocery
16672,756,Established,Pharmaceutical
16673,209,Established,Grocery
16674,4700,Established,Grocery
16675,1,Established,Natural Products
16676,72,Established,Grocery
16677,56,Local,Grocery
16678,1714,Established,Packaged Meat
16679,1262,Established,Pharmaceutical
16680,56,Local,Grocery
16681,986,Established,Grocery
16682,1672,Established,Pharmaceutical
16683,1199,Established,"Dairy, Juices & Snacks"
16684,657,Established,"Dairy, Juices & Snacks"
16685,1,Established,Pharmaceutical
16686,56,Local,Grocery
16687,1107,Established,Grocery
16688,56,Local,Grocery
16689,1949,Established,Pharmaceutical
16690,623,Established,Grocery
16691,3458,Established,Prepared Food
16692,4972,Established,"Dairy, Juices & Snacks"
16693,97,Established,Pharmaceutical
16694,584,Established,Grocery
16695,1388,Established,Grocery
16696,1804,Established,Pharmaceutical
16697,967,Established,Grocery
16698,602,Established,Natural Products
16699,285,Established,Pharmaceutical
16700,1262,Established,Pharmaceutical
